"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Back + Biceps","Dec 1, 2025, 5:18 PM","Dec 1, 2025, 6:53 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",20,9,,,
"Back + Biceps","Dec 1, 2025, 5:18 PM","Dec 1, 2025, 6:53 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",20,11,,,
"Back + Biceps","Dec 1, 2025, 5:18 PM","Dec 1, 2025, 6:53 PM","","Hammer Curl (Dumbbell)",,"",2,"normal",20,10,,,
"Back + Biceps","Dec 1, 2025, 5:18 PM","Dec 1, 2025, 6:53 PM","","Bicep Curl (Cable)",,"",0,"normal",30,11,,,
"Back + Biceps","Dec 1, 2025, 5:18 PM","Dec 1, 2025, 6:53 PM","","Bicep Curl (Cable)",,"",1,"normal",30,12,,,
"Back + Biceps","Dec 1, 2025, 5:18 PM","Dec 1, 2025, 6:53 PM","","Bicep Curl (Cable)",,"",2,"normal",30,12,,,
"Back + Biceps","Dec 1, 2025, 5:18 PM","Dec 1, 2025, 6:53 PM","","Preacher Curl (Barbell)",,"",0,"normal",15,7,,,
"Back + Biceps","Dec 1, 2025, 5:18 PM","Dec 1, 2025, 6:53 PM","","Preacher Curl (Barbell)",,"",1,"normal",15,8,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Treadmill",,"",0,"normal",,,1,480,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Sprints",,"",0,"normal",,,0.25,50,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Stretching",,"",0,"normal",,,,1254,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Russian Twist (Weighted)",,"",0,"normal",4,20,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Russian Twist (Weighted)",,"",1,"normal",4,30,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Russian Twist (Weighted)",,"",2,"normal",4,50,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Lying Leg Raise",,"",0,"normal",,12,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Lying Leg Raise",,"",1,"normal",,13,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Lying Leg Raise",,"",2,"normal",,14,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",0,"normal",7.5,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",1,"normal",7.5,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",2,"normal",7.5,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",3,"normal",12.5,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",4,"normal",12.5,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",5,"normal",12.5,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",6,"normal",15,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",7,"normal",15,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Crunch (Weighted)",,"Straight + Right + Left",8,"normal",15,15,,,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Plank",,"",0,"normal",,,,45,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Plank",,"",1,"normal",,,,47,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Dead Hang",,"",0,"normal",,,,41,
"Cardio + Core + Stretching","Nov 29, 2025, 6:01 PM","Nov 29, 2025, 7:39 PM","","Dead Hang",,"",1,"normal",,,,31,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Lunge (Dumbbell)",,"",0,"normal",20,12,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Lunge (Dumbbell)",,"",1,"normal",20,12,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Leg Press (Machine)",,"",0,"normal",100,15,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Leg Press (Machine)",,"",1,"normal",110,15,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Leg Press (Machine)",,"",2,"normal",120,15,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Leg Extension (Machine)",,"",0,"normal",35,12,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Leg Extension (Machine)",,"",1,"normal",40,12,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Leg Extension (Machine)",,"",2,"normal",45,12,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Seated Leg Curl (Machine)",,"",0,"normal",40,12,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Seated Leg Curl (Machine)",,"",1,"normal",45,12,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Seated Leg Curl (Machine)",,"",2,"normal",50,12,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Standing Calf Raise",,"",0,"normal",,20,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Standing Calf Raise",,"",1,"normal",,20,,,
"Legs","Nov 28, 2025, 5:40 PM","Nov 28, 2025, 6:29 PM","","Standing Calf Raise",,"",2,"normal",,20,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",15,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",20,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Hammer Curl (Dumbbell)",,"",2,"normal",20,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Preacher Curl (Barbell)",,"",0,"normal",15,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Preacher Curl (Barbell)",,"",1,"normal",15,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Preacher Curl (Barbell)",,"",2,"normal",15,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Bicep Curl (Cable)",,"",0,"normal",30,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Bicep Curl (Cable)",,"",1,"normal",30,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Bicep Curl (Cable)",,"",2,"normal",30,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Bicep Curl (Cable)",,"",3,"normal",30,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Bicep Curl (Cable)",,"",4,"normal",35,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Bicep Curl (Cable)",,"",5,"normal",35,11,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Triceps Rope Pushdown",,"",0,"normal",25,15,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Triceps Rope Pushdown",,"",1,"normal",25,15,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Triceps Rope Pushdown",,"",2,"normal",30,6,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Triceps Rope Pushdown",,"",3,"normal",25,9,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Overhead Triceps Extension (Cable)",,"",0,"normal",15,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Overhead Triceps Extension (Cable)",,"",1,"normal",20,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Overhead Triceps Extension (Cable)",,"",2,"normal",20,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",10,24,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",10,24,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",15,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",10,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Seated Palms Up Wrist Curl",,"Cable palm up + down",0,"normal",10,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Seated Palms Up Wrist Curl",,"Cable palm up + down",1,"normal",20,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Seated Palms Up Wrist Curl",,"Cable palm up + down",2,"normal",10,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Seated Palms Up Wrist Curl",,"Cable palm up + down",3,"normal",15,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Seated Palms Up Wrist Curl",,"Cable palm up + down",4,"normal",10,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Seated Palms Up Wrist Curl",,"Cable palm up + down",5,"normal",15,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Seated Palms Up Wrist Curl",,"Cable palm up + down",6,"normal",10,12,,,
"Biceps + Triceps + Forearms","Nov 27, 2025, 5:37 PM","Nov 27, 2025, 6:57 PM","","Seated Palms Up Wrist Curl",,"Cable palm up + down",7,"normal",20,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Lunge",,"",0,"normal",,20,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Lunge (Dumbbell)",,"",0,"normal",20,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Lunge (Dumbbell)",,"",1,"normal",20,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Lunge (Dumbbell)",,"",2,"normal",20,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Seated Leg Curl (Machine)",,"",0,"normal",45,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Seated Leg Curl (Machine)",,"",1,"normal",50,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Seated Leg Curl (Machine)",,"",2,"normal",55,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Leg Extension (Machine)",,"",0,"normal",35,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Leg Extension (Machine)",,"",1,"normal",40,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Leg Extension (Machine)",,"",2,"normal",45,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Leg Press (Machine)",,"",0,"normal",100,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Leg Press (Machine)",,"",1,"normal",110,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Leg Press (Machine)",,"",2,"normal",110,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Hip Abduction (Machine)",,"",0,"normal",60,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Hip Abduction (Machine)",,"",1,"normal",70,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Hip Abduction (Machine)",,"",2,"normal",70,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Hip Adduction (Machine)",,"",0,"normal",60,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Hip Adduction (Machine)",,"",1,"normal",60,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Hip Adduction (Machine)",,"",2,"normal",70,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Shoulder Press (Dumbbell)",,"Body tired cuz of legs. Last set was supported.",0,"normal",25,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Shoulder Press (Dumbbell)",,"Body tired cuz of legs. Last set was supported.",1,"normal",25,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Shoulder Press (Dumbbell)",,"Body tired cuz of legs. Last set was supported.",2,"normal",30,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",10,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,15,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",15,13,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Face Pull",,"",0,"normal",35,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Face Pull",,"",1,"normal",40,12,,,
"Legs + Shoulders","Nov 26, 2025, 6:21 PM","Nov 26, 2025, 7:59 PM","","Face Pull",,"",2,"normal",40,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Push Up",,"",0,"normal",,18,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Push Up",,"",1,"normal",,17,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Push Up",,"",2,"normal",,15,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bench Press (Barbell)",,"",0,"normal",40,14,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bench Press (Barbell)",,"",1,"normal",45,8,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bench Press (Barbell)",,"",2,"normal",45,8,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Cable Fly Crossovers",,"",0,"normal",30,15,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Cable Fly Crossovers",,"",1,"normal",30,17,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Cable Fly Crossovers",,"",2,"normal",30,17,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,15,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,9,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,10,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Chest Fly (Machine)",,"",0,"normal",67.5,10,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Chest Fly (Machine)",,"",1,"normal",60,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Chest Fly (Machine)",,"",2,"normal",60,10,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",15,15,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",20,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Hammer Curl (Dumbbell)",,"",2,"normal",20,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Preacher Curl (Barbell)",,"",0,"normal",15,17,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Preacher Curl (Barbell)",,"",1,"normal",15,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Preacher Curl (Barbell)",,"",2,"normal",15,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bicep Curl (Cable)",,"",0,"normal",25,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bicep Curl (Cable)",,"",1,"normal",20,15,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bicep Curl (Cable)",,"",2,"normal",30,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bicep Curl (Cable)",,"",3,"normal",30,12,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bicep Curl (Barbell)",,"",0,"normal",15,15,,,
"Chest + Biceps","Nov 25, 2025, 5:42 PM","Nov 25, 2025, 7:03 PM","","Bicep Curl (Barbell)",,"",1,"normal",15,11,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Pull Up (Band)",,"",0,"normal",,14,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Pull Up (Band)",,"",1,"normal",,12,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Pull Up",,"",0,"normal",,5,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Triceps Pushdown",,"",0,"normal",20,18,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Triceps Pushdown",,"",1,"normal",25,15,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Triceps Pushdown",,"",2,"normal",30,12,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",20,15,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",30,12,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",30,12,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",39,13,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",45.5,9,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",45.5,9,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Lat Pulldown (Cable)",,"",0,"normal",45.5,14,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Lat Pulldown (Cable)",,"",1,"normal",45.5,11,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Lat Pulldown (Cable)",,"",2,"normal",45.5,12,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,18,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",15,15,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Triceps Extension (Dumbbell)",,"",2,"normal",15,15,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",30,13,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",35,11,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",35,9,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Overhead Triceps Extension (Cable)",,"",0,"normal",15,16,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Overhead Triceps Extension (Cable)",,"",1,"normal",20,14,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Overhead Triceps Extension (Cable)",,"",2,"normal",20,12,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",10,24,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",10,22,,,
"Back + Triceps","Nov 24, 2025, 6:34 PM","Nov 24, 2025, 7:57 PM","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",10,24,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Squat (Bodyweight)",,"",0,"normal",,34,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Squat (Bodyweight)",,"",1,"normal",,33,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Squat (Bodyweight)",,"",2,"normal",,20,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Leg Press (Machine)",,"",0,"normal",100,15,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Leg Press (Machine)",,"",1,"normal",100,15,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Leg Press (Machine)",,"",2,"normal",120,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Leg Press (Machine)",,"",3,"normal",130,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Leg Extension (Machine)",,"",0,"normal",35,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Leg Extension (Machine)",,"",1,"normal",40,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Leg Extension (Machine)",,"",2,"normal",40,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Seated Leg Curl (Machine)",,"",0,"normal",45,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Seated Leg Curl (Machine)",,"",1,"normal",50,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Seated Leg Curl (Machine)",,"",2,"normal",5,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Hip Abduction (Machine)",,"",0,"normal",60,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Hip Abduction (Machine)",,"",1,"normal",70,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Hip Adduction (Machine)",,"",0,"normal",60,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Hip Adduction (Machine)",,"",1,"normal",70,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Hip Adduction (Machine)",,"",2,"normal",70,12,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Standing Calf Raise",,"",0,"normal",,20,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Standing Calf Raise",,"",1,"normal",,20,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Standing Calf Raise",,"",2,"normal",,20,,,
"Legs","Nov 22, 2025, 6:03 PM","Nov 22, 2025, 7:31 PM","","Standing Calf Raise",,"",3,"normal",,20,,,
